"id","name","city","state","zip","holeCount","rating","latitude","longitude"
"pueblo-city-park","Pueblo City Park","Pueblo ","Colorado","81005",18,4,38.2644051,-104.6537093
"rampart-disc-golf-course","Rampart Disc Golf Course","Colorado Springs ","Colorado","80920",18,,38.9508529,-104.7758811
"regis-university-disc-golf-course","Regis University Disc Golf Course","Denver ","Colorado","80221",9,,39.7896087,-105.0302396
"reservoir-hill","Reservoir Hill","Pagosa Springs ","Colorado","81147",18,4,37.2654551,-107.0046402
"rio-grande-river-retreat","Rio Grande River Retreat","Monte Vista ","Colorado","81132",18,5,37.6761923,-106.6097498
"river-ranch-disc-golf-course","River Ranch Disc Golf Course","Johnstown ","Colorado","80534",18,2,40.3907134,-104.9885134
"riverbend-park","Riverbend Park","Palisade ","Colorado","81526",19,4,39.1008443,-108.3591359
"palmer-lake","Rockin' The Rails","Palmer Lake ","Colorado","80133",18,4,39.1242113,-104.913104
"round-top-mountain-park","Round Top Mountain Park","Lake City ","Colorado","81235",18,,38.02999670000001,-107.3153335
"runyon-elementary-school","Runyon Elementary School","Littleton ","Colorado","80120",9,,39.5855045,-104.9987258
"sand-creek-disc-golf-course","Sand Creek Disc Golf Course","Colorado Springs ","Colorado","80915",9,,38.864972,-104.674735
"sandburg-elementary-school","Sandburg Elementary School","Centennial ","Colorado","80122",9,,39.59031239999999,-104.9541365
"shining-mountain-main","Shining Mountain - Main","Woodland Park ","Colorado","80863",18,,39.0186339,-105.0718158
"shining-mountain-serenity-pines","Shining Mountain - Serenity Pines","Woodland Park ","Colorado","80863",18,,39.0210873,-105.0695264
"shining-mountain-whispering-pines","Shining Mountain - Whispering Pines","Woodland Park ","Colorado","80863",18,,39.0203082,-105.07037
"silver-spur-disc-golf-course","Silver Spur Disc Golf Course","Steamboat Springs ","Colorado","80487",18,,40.4638844,-106.7858709
"singletree-dgc","Singletree Disc Golf Course","Edwards ","Colorado","81632",9,,39.6530294,-106.5874283
"skol-ranch","Skol Ranch Disc Golf Course","Florissant ","Colorado","80816",18,,38.7635127,-105.3290761
"sky-ranch-lutheran-camp","Sky Ranch Lutheran Camp","Bellvue ","Colorado","80512",18,,40.580291,-105.603268
"skylinepcc","Skyline/PCC","Canon City ","Colorado","81212",9,2,38.4418913,-105.2556624
"snow-mountain-ranch-ymca","Snow Mountain Ranch YMCA","Tabernash ","Colorado","80478",18,4,39.9923627,-105.9280078
"snowmass-ski-resort-red-disc-golf-course","Snowmass Ski Resort Red Disc Golf Course","Snowmass Village ","Colorado","81615",18,,39.1903602,-106.947666
"snowmass-ski-resort-yellow-disc-golf-course","Snowmass Ski Resort Yellow Disc Golf Course","Snowmass Village ","Colorado","81615",18,,39.1903602,-106.947666
"south-fork-disc-golf-course","South Fork Disc Golf Course","South Fork ","Colorado","81154",18,,37.680526,-106.6391796
"southside-park-1","Southside Park","Trinidad ","Colorado","81082",9,3,37.1574216,-104.5069082
"springvale-park-disc-golf","Springvale Park Disc Golf","Thornton ","Colorado","80602",18,3,39.9448842,-104.9209463
"stonegate-village-disc-golf-course","Stonegate Village Disc Golf Course","Parker ","Colorado","80134",10,,39.5292696,-104.8079219
"stoney-ridge-dgc","Stoney Ridge DGC","Silt ","Colorado","81652",13,,39.5505141,-107.6540669
"sundance-trail-ranch-disc-golf-course","Sundance Trail Ranch Disc Golf Course","Red Feather Lakes ","Colorado","80545",18,4,40.76588479999999,-105.4972165
"sunlight-mountain-resort","Sunlight Mountain Resort","Glenwood Springs ","Colorado","81601",18,,39.3997821,-107.3387647
"superior-rock-creek","Superior Rock Creek","Superior ","Colorado","80027",9,,39.9269059,-105.150995
"tall-grass-disc-golf-course","Tall Grass Disc Golf Course","Aurora ","Colorado","80013",9,2,39.6463332,-104.7399542
"tamarac-park","Tamarac Park","Delta ","Colorado","81416",9,,38.7306748,-108.0639414
"aviary-disc-golf-course","The Aviary Disc Golf Course","Colorado Springs ","Colorado","80906",18,3,38.7896499,-104.7787399
"doc","The Dock","Aurora ","Colorado","80011",9,,39.7565349,-104.7732643
"outback-disc-golf-course","The Outback Disc Golf Course","Greeley ","Colorado","80634",18,4,40.4203071,-104.7868499
"thompson-valley-hs","Thompson Valley High School","Loveland ","Colorado","80537",9,1,40.387895,-105.1006456
"thunderhead-disc-golf-course","Thunderhead Disc Golf Course","Steamboat Springs ","Colorado","80477",19,4,40.4638844,-106.7858709
"thunderridge-high-school","ThunderRidge High School","Highlands Ranch ","Colorado","80129",9,,39.53485,-105.0109921
"timberline-academy-disc-golf-course","Timberline Academy Disc Golf Course","Durango ","Colorado","81301",18,,37.4495271,-107.8043612
"town-olathe-disc-golf-course","Town of Olathe Disc Golf Course","Olathe ","Colorado","81425",18,,38.5946164,-107.9735701
"twisted-cedars-disc-golf-course","Twisted Cedars Disc Golf Course","Trinidad ","Colorado","81082",27,,37.17437109999999,-104.6482722
"two-mile-high-disc-golf-course","Two Mile High Disc Golf Course","Fairplay ","Colorado","80440",18,,39.2327452,-105.9903406
"ultra-discgolfpark-anheuser-busch-biergarten","Ultra DiscGolfPark - Anheuser-Busch Biergarten","Fort Collins ","Colorado","80524",18,,40.6205335,-105.0094454
"university-n-colorado","University of N. Colorado","Greeley ","Colorado","80639",9,3,40.4096772,-104.6856843
"valmont-disc-park","Valmont Disc Park","Boulder ","Colorado","80301",18,4,40.028222,-105.2373996
"village-greens-park","Village Greens Park","Greenwood Village ","Colorado","80111",18,3,39.6363649,-104.8768884
"wahatoya-valley","Wahatoya Valley","La Veta ","Colorado","81055",18,,37.50876239999999,-104.9940163
"walnut-hills-park","Walnut Hills Park","Centennial ","Colorado","80122",9,,39.5891824,-104.8906606
"west-clark-middle-school","Walt Clark Middle School","Loveland ","Colorado","80537",9,,40.3837779,-105.1134212
"waneka-lake-disc-golf-course","Waneka Lake Disc Golf Course","Lafayette ","Colorado","80026",9,4,39.994065,-105.108523
"watrous-disc-golf","Watrous Disc Golf","Brush ","Colorado","80723",9,3,40.2592959,-103.654721
"watson-island-disc-golf-course","Watson Island DIsc Golf Course","Grand Junction ","Colorado","81501",18,5,39.0539734,-108.5613403
"wellington-east-9-disc-golf","Wellington East 9 Disc Golf","Wellington ","Colorado","80549",9,3,40.704183,-105.0017701
"wellington-west-9-disc-golf","Wellington West 9 Disc Golf","Wellington ","Colorado","80549",9,3,40.6854065,-105.0027805
"west-fork","West Fork Disc Golf Course","Highlands Ranch ","Colorado","80124",18,,39.5515941,-104.9914201
"westcreek-dgc","Westcreek Disc Golf Course","Parker ","Colorado","80134",18,,39.545448,-104.783058
"westlake-park","Westlake Park","Grand Junction ","Colorado","81501",5,2,39.0849864,-108.5741453
"widefield-park","Widefield Park","Colorado Springs ","Colorado","80911",18,3,38.7367444,-104.709601
"willow-creek-park-0","Willow Creek Park","Lamar ","Colorado","81052",9,3,38.0745975,-102.6140863
"winter-park-resort","Winter Park Resort","Winter Park ","Colorado","80482",20,,39.8868392,-105.762488
"winter-park-resort-0","Winter Park Resort","Winter Park ","Colorado","80482",21,4,39.8868392,-105.762488
"wondervu-dgc","Wondervu Disc Golf Course","Golden ","Colorado","80473",18,,39.9238465,-105.3875589
"wrights-mesa-disc-golf-course","Wright's Mesa Disc Golf Course","Norwood ","Colorado","81423",9,,38.1258238,-108.2923037
"wyndham-pagosa","Wyndham Pagosa","Pagosa Springs ","Colorado","81147",6,,37.25956,-107.0701426
"ymca-rockies","YMCA of the Rockies","Estes Park ","Colorado","80517",18,3,40.3411451,-105.5677031
"alvord-park-disc-golf-course","Alvord Park Disc Golf Course","Torrington ","Connecticut","06790",9,,41.8278007,-73.1034851
"bittner-park-disc-golf-courae","Bittner Park Disc Golf Course","Guilford ","Connecticut","06437",18,,41.333209,-72.7087732
"camp-brook-disc-golf-course","Camp Brook Disc Golf Course","Canaan ","Connecticut","06018",18,4,42.0374313,-73.3249553
"center-springs-park","Center Springs Park","Manchester ","Connecticut","06040",9,3,41.7761686,-72.5264382
"cranbury-park","Cranbury Park","Norwalk ","Connecticut","06851",18,4,41.1638306,-73.40498889999999
"cross-farms","Cross Farms","Tolland ","Connecticut","06084",18,3,41.8615027,-72.3383806
"crystal-pond-disc-golf-course","Crystal Pond Disc Golf Course","Woodstock ","Connecticut","06282",18,,41.9177468,-72.0902198
"davis-forest-disc-golf-course","Davis Forest Disc Golf Course","Brooklyn ","Connecticut","06234",18,3,41.7831388,-71.9056457
"ecker-hill-disc-golf-course","Ecker Hill Disc Golf Course","Vernon ","Connecticut","06066",18,4,41.843296,-72.46431729999999
"fairfield-university","Fairfield University","Fairfield ","Connecticut","06430",18,,41.1588424,-73.2573886
"flying-ace-lufberry-park","Flying Ace at Lufberry Park","Wallingford ","Connecticut","06492",18,,41.4593956,-72.8403823
"hidden-pond-disc-golf-course","Hidden Pond Disc Golf Course","Southbury ","Connecticut","06488",9,,41.4936231,-73.17884500000001
"high-plains-disc-golf-course","High Plains Disc Golf Course","Orange ","Connecticut","06477",9,3,41.2734538,-73.0214966
"hop-brook-disc-golf-course","Hop Brook Disc Golf Course","Middlebury ","Connecticut","06762",11,1,41.504692,-73.0585174
"keney-park","Keney Park","Hartford ","Connecticut","06106",18,,41.8059635,-72.6630962
"lisbon-meadows","Lisbon Meadows","Lisbon ","Connecticut","06351",9,,41.6010915,-72.01788909999999
"millwood-creek-disc-golf-course","Millwood Creek Disc Golf Course","Groton ","Connecticut","06355",20,,41.3955889,-71.9846822
"nichols-field-disc-golf-course","Nichols Field Disc Golf Course","East Haddam ","Connecticut","06423",18,5,41.5164912,-72.4257356
"norbrook-farm-brewery","Norbrook Farm Brewery","Colebrook ","Connecticut","06098",18,5,41.9904315,-73.1386392
"orenaug-park-disc-golf-course","Orenaug Park Disc Golf Course","Woodbury ","Connecticut","06798",9,,41.54361189999999,-73.20624579999999
"oyster-shell-park","Oyster Shell Park","Norwalk ","Connecticut","06855",9,,41.1059957,-73.4146829
"page-park","Page Park","Bristol ","Connecticut","06010",18,3,41.68530430000001,-72.9254425
"panthorn-park","Panthorn Park","Southington ","Connecticut","06489",18,4,41.5722013,-72.91135849999999
"park-city-disc-golf-course-veterans-park","Park City Disc Golf Course at Veteran's Park","Bridgeport ","Connecticut","06606",18,4,41.2168277,-73.2353237
"pomfret-recreation-disc-golf-course","Pomfret Recreation Disc Golf Course","Pomfret Center ","Connecticut","06259",9,3,41.8531279,-72.0038517
"rockwell-park-dgc","Rockwell Park Disc Golf Course","Bristol ","Connecticut","06010",18,4,41.67284069999999,-72.9657888
"sherwood-island-state-park","Sherwood Island State Park","Westport ","Connecticut","06880",18,3,41.1248769,-73.33225089999999
"sunrise-park-0","Sunrise Park","Suffield ","Connecticut","06078",9,,41.9946406,-72.7254004
"waveny-park-disc-golf","Waveny Park Disc Golf","New Canaan ","Connecticut","06840",12,,41.1202279,-73.4944391
"west-thompson-lake","West Thompson Lake","North Grosvenor Dale ","Connecticut","06255",18,5,41.9545775,-71.90308279999999
"wickham-park-disc-golf-course","Wickham Park Disc Golf Course","Manchester ","Connecticut","06040",18,4,41.7838208,-72.5781466
"beaver-branch","Beaver Branch","Townsend ","Delaware","19734",18,,39.4037066,-75.6424631
"bellevue-state-park","Bellevue State Park","Wilmington ","Delaware","19809",18,2,39.78211270000001,-75.5001711
"brandywine-creek-state-park","Brandywine Creek State Park","Wilmington ","Delaware","19803",18,4,39.8059928,-75.57296230000001
"canby-west","Canby West","Wilmington ","Delaware","19804",18,,39.7352773,-75.5820751
"cape-henlopen-state-park","Cape Henlopen State Park","Lewes ","Delaware","19958",19,4,38.7821424,-75.10325329999999
"dover-park","Dover Park","Dover ","Delaware","19901",9,,39.171328,-75.507032
"greenridge-dgc","Greenridge Disc Golf Course","Newark ","Delaware","19711",19,,39.6992187,-75.68512849999999
"iron-hill","Iron Hill","Newark ","Delaware","19702",18,4,39.6834005,-75.7468383
"killens-pond-state-park","Killens Pond State Park","Felton  ","Delaware","19943",18,,38.9903497,-75.5452212
"lums-pond-state-park","Lums Pond State Park","Bear ","Delaware","19701",18,,39.5603194,-75.7190612
"tony-silicato-memorial-park","Tony Silicato Memorial Park","Milford ","Delaware","19963",9,1,38.9357324,-75.4509073
"trap-pond-state-park","Trap Pond State Park","Laurel ","Delaware","19956",18,,38.5258168,-75.476406
"white-clay-creek-state-park","White Clay Creek State Park","Newark ","Delaware","19711",18,,39.7122188,-75.7786887
"22nd-st-park","22nd St. Park","Tampa ","Florida","33610",9,3,28.0187191,-82.4341254
"65th-infantry-veterans-disc-golf-course","65th Infantry Veterans Disc Golf Course","Kissimmee ","Florida","34743",18,5,28.3253248,-81.3476926
"al-kinsaul-park","A.L. Kinsaul Park","Lynn Haven ","Florida","32444",9,,30.2508336,-85.6612507
"airport-lakes-disc-golf-course","Airport Lakes Disc Golf Course","Orlando ","Florida","32812",9,3,28.460467,-81.31734709999999
"alligator-lake-disc-golf-course","Alligator Lake Disc Golf Course","Lake City ","Florida","32025",9,2,30.1670317,-82.6158624
"amelia-earhart-park","Amelia Earhart Park","Hialeah ","Florida","33013",18,3,25.8847475,-80.27410619999999
"anderson-pond","Anderson Pond","Niceville ","Florida","32588",18,3,30.5253302,-86.47355619999999
"ann-dever-park","Ann Dever Park","Englewood ","Florida","34224",18,5,26.923688,-82.3131003
"avalon-park","Avalon Park","Orlando ","Florida","32828",9,1,28.5115675,-81.1541241
"azalea-park-disc-golf","Azalea Park Disc Golf","Saint Petersburg ","Florida","33710",9,5,27.7862583,-82.73795849999999
"bamford-sports-complex","Bamford Sports Complex","Davie ","Florida","33328",6,3,26.0729566,-80.2654438
"barnett-park-north","Barnett Park - North","Orlando ","Florida","32808",18,3,28.5587837,-81.4416097
"barnett-park-parkside","Barnett Park - Parkside","Orlando ","Florida","32808",18,3,28.5609514,-81.4421903
"bay-memorial-park","Bay Memorial Park","Panama City ","Florida","32401",9,,30.1650364,-85.6719411
"bay-oaks-disc-golf-course","Bay Oaks Disc Golf Course","Fort Myers Beach ","Florida","33931",14,2,26.448548,-81.939522
"bill-frederick-park-turkey-lake-original","Bill Frederick Park at Turkey Lake: The Original","Orlando ","Florida","32835",18,4,28.5071074,-81.4839004
"bill-frederick-park-turkey-lake-woods","Bill Frederick Park at Turkey Lake: The Woods","Orlando ","Florida","32835",18,4,28.5071074,-81.4839004
"bill-frederick-park-t2-turkeynator","Bill Frederick Park; T2-The Turkeynator","Orlando ","Florida","32835",18,4,28.5071074,-81.4839004
"bird-bay-disc-golf-course","Bird Bay Disc Golf Course","Venice ","Florida","34285",18,3,27.1095996,-82.43973629999999
"blue-angel-park-oaks-disc-golf-course","Blue Angel Park - Oaks Disc Golf Course","Pensacola ","Florida","32506",18,4,30.3814394,-87.4232332
"blue-angel-park-palmetto-disc-golf-course","Blue Angel Park - Palmetto Disc Golf Course","Pensacola ","Florida","32506",18,4,30.3814394,-87.4232332
"blue-angel-park-pines-disc-golf-course","Blue Angel Park - Pines Disc Golf Course","Pensacola ","Florida","32506",18,4,30.3814394,-87.4232332
"bob-gardner-park","Bob Gardner Park","Lakewood Ranch ","Florida","34211",9,4,27.4746491,-82.4176568
"boggy-bayou-disc-golf-course","Boggy Bayou Disc Golf Course","Niceville ","Florida","32578",9,4,30.5277219,-86.4910912
"bonita-springs-recreation-center","Bonita Springs Recreation Center","Bonita Springs ","Florida","34135",18,3,26.3495295,-81.7848538
"boys-girls-club-sarasota-county","Boys and Girls Club of Sarasota County","Sarasota ","Florida","34237",6,,27.3363647,-82.5074005
"brian-piccolo-sports-park","Brian Piccolo Sports Park","Hollywood ","Florida","33024",9,4,26.0331855,-80.2725653
"buck-lake-dgc","Buck Lake Disc Golf Course","Tallahassee ","Florida","32317",9,4,30.446307,-84.212595
"buckhorn-park","Buckhorn Park","Valrico ","Florida","33596",9,,27.904219,-82.23496999999999
"cemetery-point-park-disc-golf-course","Cemetery Point Park ","Cedar Key ","Florida","32625",8,3,29.145558,-83.0417765
"chaindragon-freeport-sports-complex","ChainDragon at The Freeport Sports Complex","Freeport ","Florida","32439",18,4,30.4872815,-86.1518701
"cliff-stephens-park","Cliff Stephens Park","Clearwater ","Florida","33759",21,4,27.9740983,-82.7226979
